fasta_id	beta_res	helix_res	beta_strands	helices
9L46_EMD-62807_A	20	1585	13	115
9L46_EMD-62807_C	4	253	4	16
9L4F_EMD-62812_A	9	1589	5	118
9L4F_EMD-62812_C	0	254	0	16
9LHX_EMD-63107_A	0	440	0	25
9LWO_EMD-63452_A	4	98	4	11
9LWO_EMD-63452_B	0	118	0	11
9LWO_EMD-63452_C	0	47	0	3
9LX0_EMD-63464_A	46	394	14	33
9LX0_EMD-63464_B	184	802	47	67
9LX0_EMD-63464_C	34	70	8	7
9LX0_EMD-63464_D	31	69	6	7
9LXH_EMD-63477_A	45	399	14	33
9LXH_EMD-63477_B	141	609	35	51
9LXH_EMD-63477_C	30	69	7	7
9M7Z_EMD-63698_A	292	434	91	46
9M7Z_EMD-63698_B	153	500	60	51
9M7Z_EMD-63698_C	89	51	17	4
9M7Z_EMD-63698_E	0	46	0	4
9M7Z_EMD-63698_F	0	47	0	4
9MDJ_EMD-48172_A	174	52	37	9
9MDJ_EMD-48172_C	118	145	17	15
9MDN_EMD-48174_A	173	47	42	8
9MDN_EMD-48174_D	117	148	17	16
9L8P_EMD-62702_A	89	276	23	22
9L8P_EMD-62702_O	40	3	13	1
9MDP_EMD-48175_A	170	43	42	7
9HZY_EMD-52538_A	0	196	0	6
9MHH_EMD-48278_A	251	519	49	44
9MHH_EMD-48278_B	134	383	27	36
9MHH_EMD-48278_C	14	207	3	8
9MHH_EMD-48278_D	33	204	11	7
9MHH_EMD-48278_E	40	61	10	8
9MET_EMD-48219_A	51	7	17	2
9MET_EMD-48219_E	41	0	19	0
9MET_EMD-48219_F	152	68	39	10
9MO4_EMD-48447_A	69	145	21	19
9MO4_EMD-48447_G	0	86	0	9
9MO4_EMD-48447_H	1	118	1	4
9MO4_EMD-48447_I	0	58	0	2
9MO4_EMD-48447_K	0	219	0	1
9MO5_EMD-48448_A	69	145	21	19
9MO5_EMD-48448_G	4	92	4	9
9MO5_EMD-48448_H	0	92	0	3
9MO5_EMD-48448_I	0	61	0	2
9MO5_EMD-48448_K	0	218	0	1
9MO6_EMD-48449_A	69	145	21	19
9MO6_EMD-48449_G	0	87	0	9
9MO6_EMD-48449_H	1	115	1	3
9MO6_EMD-48449_I	0	61	0	2
9MO6_EMD-48449_K	0	219	0	1
9MO7_EMD-48450_A	69	145	21	19
9MO7_EMD-48450_G	0	92	0	9
9MO7_EMD-48450_H	0	92	0	3
9MO7_EMD-48450_I	0	61	0	2
9MO7_EMD-48450_K	0	218	0	1
9MO9_EMD-48452_A	69	145	21	19
9MO9_EMD-48452_G	0	88	0	9
9MO9_EMD-48452_H	1	114	1	4
9MO9_EMD-48452_I	0	59	0	2
9MO9_EMD-48452_K	0	219	0	1
9MO8_EMD-48451_A	69	145	21	19
9MO8_EMD-48451_H	2	82	2	9
9MO8_EMD-48451_I	2	120	2	4
9MO8_EMD-48451_J	0	57	0	2
9MO8_EMD-48451_L	0	219	0	1
9MOA_EMD-48453_A	69	145	21	19
9MOA_EMD-48453_G	0	87	0	9
9MOA_EMD-48453_H	1	115	1	3
9MOA_EMD-48453_I	0	61	0	2
9MOA_EMD-48453_K	0	219	0	1
9MOB_EMD-48454_A	69	145	21	19
9MOB_EMD-48454_H	2	81	2	9
9MOB_EMD-48454_I	1	120	1	4
9MOB_EMD-48454_J	0	58	0	2
9MOB_EMD-48454_L	0	219	0	1
9MOC_EMD-48455_A	69	145	21	19
9MOC_EMD-48455_H	4	87	4	9
9MOC_EMD-48455_I	1	118	1	5
9MOC_EMD-48455_J	0	58	0	2
9MOC_EMD-48455_L	0	219	0	1
9I00_EMD-52540_A	0	198	0	5
9MOD_EMD-48456_A	69	145	21	19
9MOD_EMD-48456_H	2	85	2	9
9MOD_EMD-48456_I	1	117	1	5
9MOD_EMD-48456_J	0	61	0	2
9MOD_EMD-48456_L	0	219	0	1
9MOI_EMD-48467_A	69	145	21	19
9MOI_EMD-48467_G	0	88	0	9
9MOI_EMD-48467_H	0	113	0	4
9MOI_EMD-48467_I	0	59	0	2
9MOI_EMD-48467_K	0	219	0	1
9HZZ_EMD-52539_A	0	201	0	7
9I01_EMD-52541_A	0	198	0	4
9MOK_EMD-48468_A	69	145	21	19
9MOK_EMD-48468_H	2	87	2	9
9MOK_EMD-48468_I	1	117	1	5
9MOK_EMD-48468_J	0	59	0	2
9MOK_EMD-48468_L	0	219	0	1
9MOL_EMD-48469_A	69	145	21	19
9MOL_EMD-48469_H	2	83	2	9
9MOL_EMD-48469_I	1	118	1	5
9MOL_EMD-48469_J	0	59	0	2
9MOL_EMD-48469_L	0	219	0	1
9MOM_EMD-48470_A	69	145	21	19
9MOM_EMD-48470_H	2	90	2	9
9MOM_EMD-48470_I	0	95	0	4
9MOM_EMD-48470_J	0	61	0	2
9MOM_EMD-48470_L	0	218	0	1
9MON_EMD-48471_A	69	145	21	19
9MON_EMD-48471_H	0	94	0	9
9MON_EMD-48471_I	0	96	0	3
9MON_EMD-48471_J	0	61	0	2
9MON_EMD-48471_L	0	218	0	1
9MOO_EMD-48476_A	69	145	21	19
9MOO_EMD-48476_G	0	87	0	9
9MOO_EMD-48476_H	1	120	1	4
9MOO_EMD-48476_I	0	58	0	2
9MOO_EMD-48476_K	0	219	0	1
9MOP_EMD-48477_A	69	145	21	19
9MOP_EMD-48477_G	0	92	0	9
9MOP_EMD-48477_H	0	92	0	3
9MOP_EMD-48477_I	0	61	0	2
9MOP_EMD-48477_K	0	218	0	1
9MRM_EMD-48559_A	54	197	16	17
9MRM_EMD-48559_E	19	109	5	5
9MOX_EMD-48484_A	69	145	21	19
9MOX_EMD-48484_G	2	90	2	9
9MOX_EMD-48484_H	0	92	0	3
9MOX_EMD-48484_I	0	61	0	2
9MOX_EMD-48484_K	0	218	0	1
9MOU_EMD-48482_A	69	145	21	19
9MOU_EMD-48482_H	2	89	2	9
9MOU_EMD-48482_I	0	95	0	4
9MOU_EMD-48482_J	0	61	0	2
9MOU_EMD-48482_L	0	218	0	1
9NA9_EMD-49183_A	0	84	0	8
9NA9_EMD-49183_B	0	92	0	2
9NA9_EMD-49183_C	0	117	0	9
9NA9_EMD-49183_D	0	92	0	2
9MOW_EMD-48483_A	69	145	21	19
9MOW_EMD-48483_H	0	94	0	9
9MOW_EMD-48483_I	0	96	0	3
9MOW_EMD-48483_J	0	61	0	2
9MOW_EMD-48483_L	0	218	0	1
9N5K_EMD-48924_A	312	100	73	19
9N5K_EMD-48924_B	168	26	38	7
9MVT_EMD-48669_A	28	3	3	1
9NBB_EMD-49225_A	0	116	0	8
9NBB_EMD-49225_B	0	116	0	8
9NBB_EMD-49225_C	0	202	0	18
9NBB_EMD-49225_D	0	274	0	20
9NBB_EMD-49225_E	0	323	0	24
9NBB_EMD-49225_F	0	274	0	20
9N1I_EMD-48813_A	70	583	24	46
9NRY_EMD-49741_A	178	21	37	5
9NRY_EMD-49741_C	151	11	40	3
9NRY_EMD-49741_G	177	20	36	5
9NTT_EMD-49762_A	11	247	4	21
9NTT_EMD-49762_B	65	6	12	2
9NV0_EMD-49825_A	60	254	15	25
9NJT_EMD-49490_A	60	97	13	9
9NVD_EMD-49833_A	53	247	14	26
9NXP_EMD-49910_A	60	36	18	3
9O13_EMD-49996_A	0	197	0	10
9NG2_EMD-49380_A	56	240	18	24
9NG2_EMD-49380_G	0	232	0	16
9NG2_EMD-49380_J	0	58	0	1
9NG2_EMD-49380_K	1	69	1	1
9NG2_EMD-49380_L	0	124	0	2
9OT2_EMD-70819_A	80	192	17	17
9OT2_EMD-70819_B	84	204	17	20
9NRX_EMD-49740_A	177	21	34	5
9NRX_EMD-49740_C	151	12	39	2
9NRX_EMD-49740_G	172	15	34	3
9PZM_EMD-72072_A	0	97	0	8
9PZM_EMD-72072_B	0	97	0	8
9PZM_EMD-72072_C	0	153	0	16
9PZM_EMD-72072_D	0	246	0	20
9PZM_EMD-72072_E	0	238	0	27
9PZM_EMD-72072_F	0	246	0	20
9PZM_EMD-72072_G	0	209	0	19
9NH0_EMD-49398_A	0	0	0	0
9NH0_EMD-49398_AE	0	3	0	1
9NH0_EMD-49398_B	0	0	0	0
9NH0_EMD-49398_BE	0	0	0	0
9NH0_EMD-49398_C	0	0	0	0
9NH0_EMD-49398_D	0	0	0	0
9NH0_EMD-49398_E	0	0	0	0
9NH0_EMD-49398_ED	0	0	0	0
9NH0_EMD-49398_F	0	0	0	0
9NVJ_EMD-49837_A	59	6	11	2
9QEJ_EMD-0366_A	0	680	0	57
9QEJ_EMD-0366_B	0	527	0	34
9QEJ_EMD-0366_C	7	48	3	4
9Q6D_EMD-72267_A	41	115	4	8
9QGO_EMD-53140_A	0	15	0	2
9QGO_EMD-53140_D	12	0	2	0
9QF9_EMD-53102_A	81	140	24	19
9QF0_EMD-0367_A	0	688	0	59
9QF0_EMD-0367_B	6	45	2	6
9QQ6_EMD-53294_A	116	229	21	16
9QQ6_EMD-53294_C	31	123	12	13
9QPQ_EMD-53278_A	3	8	1	1
9QPQ_EMD-53278_C	321	11	55	2
9QPQ_EMD-53278_E	2	149	2	15
9QPQ_EMD-53278_G	2	189	2	19
9QPQ_EMD-53278_K	0	10	0	1
9QPQ_EMD-53278_L	39	108	9	7
9QPQ_EMD-53278_O	0	207	0	15
9QPQ_EMD-53278_P	38	58	8	5
9QTU_EMD-53362_A	57	200	16	18
9QTU_EMD-53362_C	178	15	35	4
9PD1_EMD-71523_A	52	247	16	25
9PD1_EMD-71523_G	0	56	0	1
9PD1_EMD-71523_H	0	63	0	1
9PD1_EMD-71523_K	0	240	0	15
9QWZ_EMD-53431_A	0	4	0	1
9QWZ_EMD-53431_B	205	712	45	46
9QX2_EMD-53434_A	0	667	0	53
9QQR_EMD-53312_A	21	158	7	16
9R0S_EMD-53488_A	26	161	7	18
9R3E_EMD-53555_A	29	151	8	18
9R7E_EMD-53305_A	10	0	1	0
9RPD_EMD-54160_A	75	205	16	19
9RPD_EMD-54160_B	83	203	18	21
9RPD_EMD-54160_C	75	205	16	19
9RPD_EMD-54160_D	83	203	18	21
9RPD_EMD-54160_F	75	205	16	19
9RPD_EMD-54161_A	75	205	16	19
9RPD_EMD-54161_B	83	203	18	21
9RPD_EMD-54161_C	75	205	16	19
9RPD_EMD-54161_D	83	203	18	21
9RPD_EMD-54161_F	75	205	16	19
9SZR_EMD-55382_A	101	1474	31	36
9SZR_EMD-55382_C	8	81	4	9
9SZR_EMD-55382_E	8	78	6	9
9T32_EMD-55480_A	40	15	10	2
9T32_EMD-55480_B	13	41	3	4
9T32_EMD-55480_C	37	36	12	5
9T32_EMD-55480_D	40	15	10	2
9T32_EMD-55480_I	29	437	9	23
9U6L_EMD-63912_A	6	222	4	10
9U6L_EMD-63912_B	0	67	0	2
9RMX_EMD-54071_A	60	117	10	9
9RMX_EMD-54071_M	4	126	2	11
9U6M_EMD-63913_A	11	222	7	11
9U6M_EMD-63913_B	0	55	0	5
9VKS_EMD-65141_A	0	72	0	2
9Y5Q_EMD-72519_A	0	261	0	15
9Y5Q_EMD-72519_E	0	74	0	8
9QE0_EMD-53035_A	149	890	38	38
9QE0_EMD-53035_C	51	191	15	20
9QE0_EMD-53035_D	51	191	15	20
9QVN_EMD-53400_A	22	471	6	29
9QVN_EMD-53400_D	26	500	8	29
9QVN_EMD-53400_EA	14	421	6	24
9QVN_EMD-53400_I	20	425	6	24
9QVN_EMD-53400_JA	22	489	6	32
9QVN_EMD-53400_K	14	421	6	24
9QVN_EMD-53400_KA	29	589	11	39
9QVN_EMD-53400_L	29	589	11	39
9QVN_EMD-53400_NA	31	562	9	34
9QVM_EMD-53399_A	22	471	6	29
9QVM_EMD-53399_D	26	504	8	30
9QVM_EMD-53399_GA	16	422	6	24
9QVM_EMD-53399_K	16	422	6	24
9QVM_EMD-53399_LA	22	488	6	32
9QVM_EMD-53399_M	25	543	9	36
9QVM_EMD-53399_MA	31	594	9	40
9QVM_EMD-53399_N	20	476	6	28
9QVM_EMD-53399_OA	31	562	9	35
9QVM_EMD-53399_TA	1	37	1	3
9QVM_EMD-53399_UA	0	31	0	1
9I3O_EMD-52602_A	2	3	2	1
9NTM_EMD-49760_A	0	0	0	0
9NTM_EMD-49760_F	0	13	0	1
9NTM_EMD-49760_G	0	0	0	0
9IJJ_EMD-60633_A	0	0	0	0
9IJJ_EMD-60633_AB	0	0	0	0
9IJJ_EMD-60633_AD	0	0	0	0
9IJJ_EMD-60633_AL	0	0	0	0
9IJJ_EMD-60633_AM	0	0	0	0
9IJJ_EMD-60633_AN	0	0	0	0
9IJJ_EMD-60633_AO	0	0	0	0
9IJJ_EMD-60633_AP	0	0	0	0
9IJJ_EMD-60633_B	0	0	0	0
9IJJ_EMD-60633_BA	0	0	0	0
9IJJ_EMD-60633_BP	0	0	0	0
9IJJ_EMD-60633_CO	0	0	0	0
9IJJ_EMD-60633_CP	0	0	0	0
9IJJ_EMD-60633_DA	0	0	0	0
9IJJ_EMD-60633_FA	0	0	0	0
9IJJ_EMD-60633_FN	0	0	0	0
9IJJ_EMD-60633_G	0	0	0	0
9IJJ_EMD-60633_GA	0	0	0	0
9IJJ_EMD-60633_HA	0	0	0	0
9IJJ_EMD-60633_IP	0	0	0	0
9IJJ_EMD-60633_IQ	0	0	0	0
9IJJ_EMD-60633_J	0	0	0	0
9IJJ_EMD-60633_JA	0	0	0	0
9IJJ_EMD-60633_KP	0	0	0	0
9IJJ_EMD-60633_LO	0	0	0	0
9IJJ_EMD-60633_LP	0	0	0	0
9IJJ_EMD-60633_MN	0	0	0	0
9IJJ_EMD-60633_NN	0	0	0	0
9IJJ_EMD-60633_NO	0	0	0	0
9IJJ_EMD-60633_O	0	0	0	0
9IJJ_EMD-60633_R	0	0	0	0
9IJJ_EMD-60633_RQ	0	0	0	0
9IJJ_EMD-60633_SO	0	0	0	0
9IJJ_EMD-60633_T	0	0	0	0
9IJJ_EMD-60633_TA	0	0	0	0
9IJJ_EMD-60633_UQ	0	0	0	0
9IJJ_EMD-60633_VQ	0	0	0	0
9IJJ_EMD-60633_W	0	0	0	0
9IJJ_EMD-60633_Y	0	0	0	0
