rep_fasta_id	cluster_size	members
9GVG_EMD-51635_A	1	9GVG_EMD-51635_A
9GVG_EMD-51635_B	4	7CVZ_EMD-30477_E,7CW0_EMD-30478_E,7CW2_EMD-30479_K,9GVG_EMD-51635_B
9GVG_EMD-51635_C	1	9GVG_EMD-51635_C
9H2A_EMD-51791_E	3	8VWI_EMD-43588_P,8VWJ_EMD-43589_P,9H2A_EMD-51791_E
9H2A_EMD-51791_F	4	8VWI_EMD-43588_O,8VWJ_EMD-43589_O,9H2A_EMD-51791_F,9H2J_EMD-51808_E
9H2A_EMD-51791_G	4	8VWI_EMD-43588_A,8VWJ_EMD-43589_A,9H2A_EMD-51791_G,9H2J_EMD-51808_F
9H2A_EMD-51791_I	4	8VWI_EMD-43588_G,8VWJ_EMD-43589_G,9H2A_EMD-51791_I,9H2J_EMD-51808_H
9H2A_EMD-51791_L	4	8VWI_EMD-43588_N,8VWJ_EMD-43589_N,9H2A_EMD-51791_L,9H2J_EMD-51808_K
9H2J_EMD-51808_N	1	9H2J_EMD-51808_N
9H2J_EMD-51808_O	1	9H2J_EMD-51808_O
9H4I_EMD-51852_A	1	9H4I_EMD-51852_A
9H9P_EMD-21985_A	2	6X0V_EMD-21985_C,9H9P_EMD-21985_A
9HGE_EMD-52134_A	1	9HGE_EMD-52134_A
9HHL_EMD-52171_B	1	9HHL_EMD-52171_B
9HHL_EMD-52171_MA	4	8PQZ_EMD-17829_F,9DGT_EMD-46847_U,9DGU_EMD-46848_U,9HHL_EMD-52171_MA
9HHL_EMD-52171_Q	3	9DGT_EMD-46847_O,9DGU_EMD-46848_O,9HHL_EMD-52171_Q
9HHL_EMD-52171_W	5	6ZNN_EMD-11318_I,6ZNO_EMD-11319_G,9DGT_EMD-46847_T,9DGU_EMD-46848_T,9HHL_EMD-52171_W
9HHL_EMD-52171_X	5	6ZNN_EMD-11318_K,6ZNO_EMD-11319_H,9DGT_EMD-46847_V,9DGU_EMD-46848_V,9HHL_EMD-52171_X
9HMF_EMD-16724_A	1	9HMF_EMD-16724_A
9HMF_EMD-16724_E	1	9HMF_EMD-16724_E
9HMF_EMD-16724_F	1	9HMF_EMD-16724_F
9HMF_EMD-16724_G	1	9HMF_EMD-16724_G
9HMF_EMD-16724_N	1	9HMF_EMD-16724_N
9HMF_EMD-16724_Q	1	9HMF_EMD-16724_Q
9HQ7_EMD-52340_A	3	9GOT_EMD-51500_A,9HQ7_EMD-52340_A,9HQC_EMD-52341_A
9I1I_EMD-52570_A	1	9I1I_EMD-52570_A
9I3O_EMD-52602_A	2	9I3N_EMD-52601_A,9I3O_EMD-52602_A
9I8N_EMD-52730_A	1	9I8N_EMD-52730_A
9I8N_EMD-52730_B	1	9I8N_EMD-52730_B
9I8N_EMD-52730_J	1	9I8N_EMD-52730_J
9I8N_EMD-52730_L	1	9I8N_EMD-52730_L
9I8N_EMD-52730_MA	1	9I8N_EMD-52730_MA
9I8N_EMD-52730_U	1	9I8N_EMD-52730_U
9IJJ_EMD-60633_A	1	9IJJ_EMD-60633_A
9IJJ_EMD-60633_AL	1	9IJJ_EMD-60633_AL
9IJJ_EMD-60633_AM	1	9IJJ_EMD-60633_AM
9IJJ_EMD-60633_AO	1	9IJJ_EMD-60633_AO
9IJJ_EMD-60633_AP	1	9IJJ_EMD-60633_AP
9IJJ_EMD-60633_B	1	9IJJ_EMD-60633_B
9IJJ_EMD-60633_BA	1	9IJJ_EMD-60633_BA
9IJJ_EMD-60633_BP	1	9IJJ_EMD-60633_BP
9IJJ_EMD-60633_CO	1	9IJJ_EMD-60633_CO
9IJJ_EMD-60633_CP	1	9IJJ_EMD-60633_CP
9IJJ_EMD-60633_DA	1	9IJJ_EMD-60633_DA
9IJJ_EMD-60633_FA	1	9IJJ_EMD-60633_FA
9IJJ_EMD-60633_FN	1	9IJJ_EMD-60633_FN
9IJJ_EMD-60633_G	1	9IJJ_EMD-60633_G
9IJJ_EMD-60633_GA	1	9IJJ_EMD-60633_GA
9IJJ_EMD-60633_HA	1	9IJJ_EMD-60633_HA
9IJJ_EMD-60633_IP	1	9IJJ_EMD-60633_IP
9IJJ_EMD-60633_IQ	1	9IJJ_EMD-60633_IQ
9IJJ_EMD-60633_J	1	9IJJ_EMD-60633_J
9IJJ_EMD-60633_JA	1	9IJJ_EMD-60633_JA
9IJJ_EMD-60633_KP	1	9IJJ_EMD-60633_KP
9IJJ_EMD-60633_LO	1	9IJJ_EMD-60633_LO
9IJJ_EMD-60633_LP	2	8B5R_EMD-15861_H,9IJJ_EMD-60633_LP
9IJJ_EMD-60633_MN	1	9IJJ_EMD-60633_MN
9IJJ_EMD-60633_NO	1	9IJJ_EMD-60633_NO
9IJJ_EMD-60633_O	1	9IJJ_EMD-60633_O
9IJJ_EMD-60633_R	5	8I7O_EMD-35229_VF,8I7R_EMD-35230_AP,8TO0_EMD-41431_AN,9FQR_EMD-50664_AEB,9IJJ_EMD-60633_R
9IJJ_EMD-60633_RQ	1	9IJJ_EMD-60633_RQ
9IJJ_EMD-60633_SO	1	9IJJ_EMD-60633_SO
9IJJ_EMD-60633_T	1	9IJJ_EMD-60633_T
9IJJ_EMD-60633_TA	1	9IJJ_EMD-60633_TA
9IJJ_EMD-60633_UQ	1	9IJJ_EMD-60633_UQ
9IJJ_EMD-60633_VQ	1	9IJJ_EMD-60633_VQ
9IJJ_EMD-60633_W	1	9IJJ_EMD-60633_W
9IJJ_EMD-60633_Y	1	9IJJ_EMD-60633_Y
9ILV_EMD-60675_A	1	9ILV_EMD-60675_A
9ITR_EMD-60876_A	3	9ITR_EMD-60876_A,9ITY_EMD-60883_E,9IU0_EMD-60885_F
9ITR_EMD-60876_K	3	9ITR_EMD-60876_K,9ITY_EMD-60883_O,9IU0_EMD-60885_E
9ITR_EMD-60876_M	3	9ITR_EMD-60876_M,9ITY_EMD-60883_A,9IU0_EMD-60885_A
9JCT_EMD-61374_A	2	9JCH_EMD-61366_A,9JCT_EMD-61374_A
9JS6_EMD-61767_B	2	6LNT_EMD-0932_D,9JS6_EMD-61767_B
9JS6_EMD-61767_G	1	9JS6_EMD-61767_G
9JS6_EMD-61767_H	1	9JS6_EMD-61767_H
9K6V_EMD-62137_A	2	9K6V_EMD-62137_A,9K6W_EMD-62138_A
9KHT_EMD-62354_I	1	9KHT_EMD-62354_I
9KHT_EMD-62354_J	1	9KHT_EMD-62354_J
9KYV_EMD-61452_A	4	9KYV_EMD-61452_A,9KYW_EMD-61461_A,9KYX_EMD-61456_A,9KYY_EMD-61455_A
9KYW_EMD-61461_B	1	9KYW_EMD-61461_B
9L4F_EMD-62812_A	2	9L46_EMD-62807_A,9L4F_EMD-62812_A
9L4F_EMD-62812_C	2	9L46_EMD-62807_C,9L4F_EMD-62812_C
9L8P_EMD-62702_A	1	9L8P_EMD-62702_A
9L8P_EMD-62702_O	1	9L8P_EMD-62702_O
9LHX_EMD-63107_A	1	9LHX_EMD-63107_A
9LWO_EMD-63452_A	1	9LWO_EMD-63452_A
9LWO_EMD-63452_B	1	9LWO_EMD-63452_B
9LWO_EMD-63452_C	1	9LWO_EMD-63452_C
9LX0_EMD-63464_B	6	8JHK_EMD-36271_B,8XM7_EMD-38466_B,8ZJ2_EMD-60136_A,8ZJM_EMD-60150_B,9LX0_EMD-63464_B,9LXH_EMD-63477_B
9LX0_EMD-63464_C	4	8XM7_EMD-38466_C,8ZJ2_EMD-60136_G,9LX0_EMD-63464_C,9LXH_EMD-63477_C
9M7Z_EMD-63698_C	1	9M7Z_EMD-63698_C
9M7Z_EMD-63698_E	2	7MKQ_EMD-23903_E,9M7Z_EMD-63698_E
9M7Z_EMD-63698_F	1	9M7Z_EMD-63698_F
9MDJ_EMD-48172_A	3	9MDJ_EMD-48172_A,9MDN_EMD-48174_A,9MDP_EMD-48175_A
9MDN_EMD-48174_D	2	9MDJ_EMD-48172_C,9MDN_EMD-48174_D
9MET_EMD-48219_A	1	9MET_EMD-48219_A
9MET_EMD-48219_E	1	9MET_EMD-48219_E
9MET_EMD-48219_F	1	9MET_EMD-48219_F
9MHH_EMD-48278_E	1	9MHH_EMD-48278_E
9MOI_EMD-48467_I	10	9MO4_EMD-48447_I,9MO5_EMD-48448_I,9MO6_EMD-48449_I,9MO7_EMD-48450_I,9MO8_EMD-48451_J,9MOI_EMD-48467_I,9MOK_EMD-48468_J,9MOL_EMD-48469_J,9MOM_EMD-48470_J,9MON_EMD-48471_J
9MRM_EMD-48559_A	2	9DHQ_EMD-46873_A,9MRM_EMD-48559_A
9MRM_EMD-48559_E	1	9MRM_EMD-48559_E
9N1I_EMD-48813_A	2	8DDW_EMD-27344_A,9N1I_EMD-48813_A
9N5K_EMD-48924_A	2	9MVT_EMD-48669_A,9N5K_EMD-48924_A
9N5K_EMD-48924_B	1	9N5K_EMD-48924_B
9NA9_EMD-49183_A	1	9NA9_EMD-49183_A
9NA9_EMD-49183_B	1	9NA9_EMD-49183_B
9NA9_EMD-49183_C	1	9NA9_EMD-49183_C
9NBB_EMD-49225_A	1	9NBB_EMD-49225_A
9NBB_EMD-49225_C	2	9NBB_EMD-49225_C,9PZM_EMD-72072_C
9NBB_EMD-49225_E	2	9NBB_EMD-49225_E,9PZM_EMD-72072_E
9NBB_EMD-49225_F	1	9NBB_EMD-49225_F
9NG2_EMD-49380_G	1	9NG2_EMD-49380_G
9NG2_EMD-49380_J	1	9NG2_EMD-49380_J
9NG2_EMD-49380_K	1	9NG2_EMD-49380_K
9NG2_EMD-49380_L	1	9NG2_EMD-49380_L
9NH0_EMD-49398_A	1	9NH0_EMD-49398_A
9NH0_EMD-49398_AE	1	9NH0_EMD-49398_AE
9NH0_EMD-49398_B	1	9NH0_EMD-49398_B
9NH0_EMD-49398_BE	1	9NH0_EMD-49398_BE
9NH0_EMD-49398_C	1	9NH0_EMD-49398_C
9NH0_EMD-49398_D	1	9NH0_EMD-49398_D
9NJT_EMD-49490_A	1	9NJT_EMD-49490_A
9NRX_EMD-49740_A	3	8DEQ_EMD-27395_A,9NRX_EMD-49740_A,9NRY_EMD-49741_A
9NRX_EMD-49740_G	1	9NRX_EMD-49740_G
9NRY_EMD-49741_C	2	9NRX_EMD-49740_C,9NRY_EMD-49741_C
9NRY_EMD-49741_G	1	9NRY_EMD-49741_G
9NTM_EMD-49760_A	1	9NTM_EMD-49760_A
9NTT_EMD-49762_A	1	9NTT_EMD-49762_A
9NTT_EMD-49762_B	1	9NTT_EMD-49762_B
9NV0_EMD-49825_A	2	9NG2_EMD-49380_A,9NV0_EMD-49825_A
9NVD_EMD-49833_A	2	9NVD_EMD-49833_A,9PD1_EMD-71523_A
9NVJ_EMD-49837_A	1	9NVJ_EMD-49837_A
9NXP_EMD-49910_A	1	9NXP_EMD-49910_A
9O13_EMD-49996_A	1	9O13_EMD-49996_A
9OT2_EMD-70819_A	16	6TA4_EMD-10422_B,6ZPI_EMD-11340_B,7UN1_EMD-26611_C,7YSQ_EMD-34080_A,8C5C_EMD-16435_N,8I7O_EMD-35229_C,8I7R_EMD-35230_G,8TO0_EMD-41431_D,8VA2_EMD-43085_A,8VRJ_EMD-43482_A,9FQR_EMD-50664_AN,9IJJ_EMD-60633_AB,9NTM_EMD-49760_F,9OT2_EMD-70819_A,9RPD_EMD-54160_F,9RPD_EMD-54161_F
9PD1_EMD-71523_G	1	9PD1_EMD-71523_G
9PD1_EMD-71523_H	1	9PD1_EMD-71523_H
9PD1_EMD-71523_K	1	9PD1_EMD-71523_K
9PZM_EMD-72072_A	1	9PZM_EMD-72072_A
9PZM_EMD-72072_B	3	9NA9_EMD-49183_D,9NBB_EMD-49225_B,9PZM_EMD-72072_B
9PZM_EMD-72072_D	2	9NBB_EMD-49225_D,9PZM_EMD-72072_D
9PZM_EMD-72072_F	1	9PZM_EMD-72072_F
9PZM_EMD-72072_G	1	9PZM_EMD-72072_G
9Q6D_EMD-72267_A	1	9Q6D_EMD-72267_A
9QE0_EMD-53035_A	1	9QE0_EMD-53035_A
9QE0_EMD-53035_C	1	9QE0_EMD-53035_C
9QE0_EMD-53035_D	1	9QE0_EMD-53035_D
9QEJ_EMD-0366_B	1	9QEJ_EMD-0366_B
9QF0_EMD-0367_A	2	9QEJ_EMD-0366_A,9QF0_EMD-0367_A
9QF0_EMD-0367_B	2	9QEJ_EMD-0366_C,9QF0_EMD-0367_B
9QF9_EMD-53102_A	1	9QF9_EMD-53102_A
9QGO_EMD-53140_A	1	9QGO_EMD-53140_A
9QGO_EMD-53140_D	1	9QGO_EMD-53140_D
9QPQ_EMD-53278_A	1	9QPQ_EMD-53278_A
9QPQ_EMD-53278_C	1	9QPQ_EMD-53278_C
9QPQ_EMD-53278_E	1	9QPQ_EMD-53278_E
9QPQ_EMD-53278_G	1	9QPQ_EMD-53278_G
9QPQ_EMD-53278_K	1	9QPQ_EMD-53278_K
9QPQ_EMD-53278_L	1	9QPQ_EMD-53278_L
9QPQ_EMD-53278_O	1	9QPQ_EMD-53278_O
9QQ6_EMD-53294_A	1	9QQ6_EMD-53294_A
9QQ6_EMD-53294_C	1	9QQ6_EMD-53294_C
9QQR_EMD-53312_A	1	9QQR_EMD-53312_A
9QTU_EMD-53362_A	1	9QTU_EMD-53362_A
9QTU_EMD-53362_C	1	9QTU_EMD-53362_C
9QVM_EMD-53399_UA	2	9G3Y_EMD-51018_IA,9QVM_EMD-53399_UA
9QVN_EMD-53400_I	2	9QVM_EMD-53399_K,9QVN_EMD-53400_I
9QWZ_EMD-53431_A	1	9QWZ_EMD-53431_A
9QWZ_EMD-53431_B	1	9QWZ_EMD-53431_B
9QX2_EMD-53434_A	1	9QX2_EMD-53434_A
9R3E_EMD-53555_A	2	9R0S_EMD-53488_A,9R3E_EMD-53555_A
9R7E_EMD-53305_A	1	9R7E_EMD-53305_A
9RMX_EMD-54071_A	1	9RMX_EMD-54071_A
9RMX_EMD-54071_M	11	6SKM_EMD-10228_A,6SKN_EMD-10229_A,6SLU_EMD-10240_A,6SMU_EMD-10246_A,6VWS_EMD-21423_A,6Y9V_EMD-10738_A,6Y9Y_EMD-10741_A,6Y9Z_EMD-10742_A,6ZDJ_EMD-11176_A,7ASL_EMD-11897_A,9RMX_EMD-54071_M
9RPD_EMD-54161_A	2	9RPD_EMD-54160_A,9RPD_EMD-54161_A
9RPD_EMD-54161_B	2	9RPD_EMD-54160_B,9RPD_EMD-54161_B
9RPD_EMD-54161_C	2	9RPD_EMD-54160_C,9RPD_EMD-54161_C
9SZR_EMD-55382_A	1	9SZR_EMD-55382_A
9T32_EMD-55480_A	1	9T32_EMD-55480_A
9T32_EMD-55480_B	1	9T32_EMD-55480_B
9T32_EMD-55480_C	1	9T32_EMD-55480_C
9T32_EMD-55480_D	2	8UBU_EMD-42105_B,9T32_EMD-55480_D
9T32_EMD-55480_I	1	9T32_EMD-55480_I
9U6M_EMD-63913_A	2	9U6L_EMD-63912_A,9U6M_EMD-63913_A
9U6M_EMD-63913_B	2	9U6L_EMD-63912_B,9U6M_EMD-63913_B
9VKS_EMD-65141_A	3	7Y5C_EMD-33616_L,7Y5D_EMD-33617_D,9VKS_EMD-65141_A
9Y5Q_EMD-72519_A	1	9Y5Q_EMD-72519_A
