rep_fasta_id	members
9NA9_EMD-49183_A	9NA9_EMD-49183_A
9NBB_EMD-49225_F	9NBB_EMD-49225_F
9NBB_EMD-49225_E	9NBB_EMD-49225_E,9PZM_EMD-72072_E
9NBB_EMD-49225_D	9NBB_EMD-49225_D,9PZM_EMD-72072_D
9NBB_EMD-49225_C	9NBB_EMD-49225_C,9PZM_EMD-72072_C
9NBB_EMD-49225_A	9NBB_EMD-49225_A
9NG2_EMD-49380_J	9NG2_EMD-49380_J
9NG2_EMD-49380_K	9NG2_EMD-49380_K
9NG2_EMD-49380_L	9NG2_EMD-49380_L
9NG2_EMD-49380_G	9NG2_EMD-49380_G
9NG2_EMD-49380_A	9NG2_EMD-49380_A,9NV0_EMD-49825_A
9NH0_EMD-49398_BE	9NH0_EMD-49398_BE
9NH0_EMD-49398_AE	9NH0_EMD-49398_AE
9NH0_EMD-49398_D	9NH0_EMD-49398_D
9NH0_EMD-49398_C	9NH0_EMD-49398_C
9NH0_EMD-49398_B	9NH0_EMD-49398_B
9NH0_EMD-49398_A	9NH0_EMD-49398_A
9NJT_EMD-49490_A	9NJT_EMD-49490_A
9NRX_EMD-49740_G	9NRX_EMD-49740_G
9NRX_EMD-49740_C	9NRX_EMD-49740_C,9NRY_EMD-49741_C
9NRY_EMD-49741_G	9NRY_EMD-49741_G
9NTM_EMD-49760_A	9NTM_EMD-49760_A
9NTT_EMD-49762_B	9NTT_EMD-49762_B
9NTT_EMD-49762_A	9NTT_EMD-49762_A
9NVD_EMD-49833_A	9NVD_EMD-49833_A,9PD1_EMD-71523_A
9NVJ_EMD-49837_A	9NVJ_EMD-49837_A
9NXP_EMD-49910_A	9NXP_EMD-49910_A
9O13_EMD-49996_A	9O13_EMD-49996_A
9PD1_EMD-71523_K	9PD1_EMD-71523_K
9PD1_EMD-71523_H	9PD1_EMD-71523_H
9PD1_EMD-71523_G	9PD1_EMD-71523_G
9PZM_EMD-72072_A	9PZM_EMD-72072_A
9PZM_EMD-72072_F	9PZM_EMD-72072_F
9PZM_EMD-72072_G	9PZM_EMD-72072_G
9Q6D_EMD-72267_A	9Q6D_EMD-72267_A
9QE0_EMD-53035_D	9QE0_EMD-53035_D
9QE0_EMD-53035_C	9QE0_EMD-53035_C
9QE0_EMD-53035_A	9QE0_EMD-53035_A
9QEJ_EMD-0366_C	9QEJ_EMD-0366_C,9QF0_EMD-0367_B
9QEJ_EMD-0366_B	9QEJ_EMD-0366_B
9QEJ_EMD-0366_A	9QEJ_EMD-0366_A,9QF0_EMD-0367_A
9QF9_EMD-53102_A	9QF9_EMD-53102_A
9QGO_EMD-53140_D	9QGO_EMD-53140_D
9QGO_EMD-53140_A	9QGO_EMD-53140_A
9QPQ_EMD-53278_O	9QPQ_EMD-53278_O
9QPQ_EMD-53278_L	9QPQ_EMD-53278_L
9QPQ_EMD-53278_K	9QPQ_EMD-53278_K
9QPQ_EMD-53278_G	9QPQ_EMD-53278_G
9QPQ_EMD-53278_E	9QPQ_EMD-53278_E
9QPQ_EMD-53278_C	9QPQ_EMD-53278_C
9QPQ_EMD-53278_A	9QPQ_EMD-53278_A
9QQ6_EMD-53294_C	9QQ6_EMD-53294_C
9QQ6_EMD-53294_A	9QQ6_EMD-53294_A
9QQR_EMD-53312_A	9QQR_EMD-53312_A
9QTU_EMD-53362_C	9QTU_EMD-53362_C
9QTU_EMD-53362_A	9QTU_EMD-53362_A
9QVM_EMD-53399_K	9QVM_EMD-53399_K,9QVN_EMD-53400_I
9QWZ_EMD-53431_B	9QWZ_EMD-53431_B
9QWZ_EMD-53431_A	9QWZ_EMD-53431_A
9QX2_EMD-53434_A	9QX2_EMD-53434_A
9R0S_EMD-53488_A	9R0S_EMD-53488_A,9R3E_EMD-53555_A
9R7E_EMD-53305_A	9R7E_EMD-53305_A
9RMX_EMD-54071_A	9RMX_EMD-54071_A
9RPD_EMD-54160_C	9RPD_EMD-54160_C,9RPD_EMD-54161_C
9RPD_EMD-54160_B	9RPD_EMD-54160_B,9RPD_EMD-54161_B
9RPD_EMD-54160_A	9RPD_EMD-54160_A,9RPD_EMD-54161_A
9SZR_EMD-55382_A	9SZR_EMD-55382_A
9T32_EMD-55480_I	9T32_EMD-55480_I
9T32_EMD-55480_C	9T32_EMD-55480_C
9T32_EMD-55480_B	9T32_EMD-55480_B
9T32_EMD-55480_A	9T32_EMD-55480_A
9U6L_EMD-63912_B	9U6L_EMD-63912_B,9U6M_EMD-63913_B
9U6L_EMD-63912_A	9U6L_EMD-63912_A,9U6M_EMD-63913_A
9Y5Q_EMD-72519_A	9Y5Q_EMD-72519_A
